Date,Open,High,Low,Close,Adj Close,Volume,Target
2020-10-06,138.300003,141.419998,136.649994,137.365005,137.009201,78442000,139.639999
2020-10-07,139.997498,141.192505,138.634995,139.639999,139.27829,41808400,138.387497
2020-10-08,140.75,140.845001,137.580002,138.387497,138.029053,37890000,137.627502
2020-10-09,137.669998,138.242493,136.607498,137.627502,137.271042,34689200,142.259995
2020-10-12,139.895004,143.470001,139.125,142.259995,141.89151,43474400,142.482498
2020-10-13,142.964996,143.485001,140.1875,142.482498,142.113464,34460400,140.952499
2020-10-14,142.904999,143.427505,139.600006,140.952499,140.587387,27610000,139.699997
2020-10-15,138.107498,140.057495,137.677505,139.699997,139.338181,26722400,138.115005
2020-10-16,140.367493,141.214996,137.925003,138.115005,137.757233,24239200,134.977493
2020-10-19,139.029999,139.835007,134.067505,134.977493,134.627838,29806800,136.455002
2020-10-20,135.835007,137.997498,135.070007,136.455002,136.101547,22921200,135.247498
2020-10-21,136.25,137.914993,134.774994,135.247498,134.897141,21959600,133.610001
2020-10-22,135.225006,136.117493,132.317505,133.610001,133.263947,29048000,135.902496
2020-10-23,134.5,135.932495,132.912506,135.902496,135.550461,23348400,131.412506
2020-10-26,134.270004,136.927505,130.384995,131.412506,131.072128,33689600,133.967499
2020-10-27,133.059998,134.419998,131.914993,133.967499,133.620499,25052000,126.269997
2020-10-28,131.979996,132.600006,126.089996,126.269997,125.942947,37652000,130.240005
2020-10-29,128.384995,131.927505,127.5,130.240005,129.902649,32008000,125.339996
2020-10-30,128.5,129.365005,123.0,125.339996,125.01535,41682000,125.807503
2020-11-02,126.577499,128.367493,123.949997,125.807503,125.481621,29965200,130.195007
2020-11-03,127.084999,131.050003,126.027496,130.195007,129.857788,27290000,137.942505
2020-11-04,133.892502,138.274994,133.369995,137.942505,137.58519,41022800,141.600006
2020-11-05,141.625,143.389999,139.910004,141.600006,141.233246,31902800,145.619995
2020-11-06,141.097504,145.887497,138.949997,145.619995,145.242813,38334800,136.307495
2020-11-09,145.524994,146.914993,136.107498,136.307495,135.954407,58297600,127.699997
2020-11-10,136.065002,136.065002,126.282501,127.699997,127.369225,64406800,134.179993
2020-11-11,130.537506,134.350006,129.482498,134.179993,133.832428,40474400,134.567505
2020-11-12,134.789993,137.660004,133.160004,134.567505,134.218933,36581200,132.970001
2020-11-13,136.272507,136.6875,130.592499,132.970001,132.625565,34631200,135.152496
2020-11-16,131.725006,136.494995,131.559998,135.152496,134.802429,41377600,134.222504
2020-11-17,135.524994,135.962494,133.037506,134.222504,133.874832,31202800,134.287506
2020-11-18,134.652496,136.057495,131.850006,134.287506,133.939682,51092400,134.402496
2020-11-19,132.127502,134.875,131.0,134.402496,134.054367,56593600,130.877502
2020-11-20,134.539993,134.945007,130.649994,130.877502,130.538498,34108800,131.399994
2020-11-23,131.712494,133.824997,130.154999,131.399994,131.059647,36135600,129.577499
2020-11-24,131.425003,131.619995,128.850006,129.577499,129.241852,34650000,132.347504
2020-11-25,130.324997,132.695007,130.199997,132.347504,132.004715,25991600,132.612503
2020-11-27,133.75,134.074997,131.705002,132.612503,132.269012,16727600,134.014999
2020-11-30,132.649994,134.125,129.722504,134.014999,133.667877,28695200,133.899994
2020-12-01,134.922501,135.287506,132.282501,133.899994,133.553162,29694800,135.445007
2020-12-02,133.505005,136.735001,132.342499,135.445007,135.094177,28336000,133.960007
2020-12-03,135.875,136.600006,133.289993,133.960007,133.652481,19952000,135.582504
2020-12-04,134.485001,135.600006,133.887497,135.582504,135.271271,20224400,136.067505
2020-12-07,136.012497,137.3125,135.0,136.067505,135.755173,22324400,133.5
2020-12-08,135.850006,135.987503,132.815002,133.5,133.193573,27192000,129.307495
2020-12-09,133.005005,134.139999,128.682495,129.307495,129.010651,40130000,129.722504
2020-12-10,128.690002,130.6875,128.494995,129.722504,129.424713,20776400,130.132507
2020-12-11,129.672501,130.199997,128.229996,130.132507,129.833786,20926400,133.087494
2020-12-14,130.880005,133.887497,130.774994,133.087494,132.781982,27015600,133.604996
2020-12-15,134.397507,134.639999,131.867493,133.604996,133.298325,19301600,132.425003
2020-12-16,134.225006,134.372498,132.125,132.425003,132.121033,22311600,133.412506
2020-12-17,133.667496,133.794998,131.785004,133.412506,133.106277,23138400,132.720001
2020-12-18,133.789993,134.050003,130.705002,132.720001,132.415329,34206400,133.322495
2020-12-21,130.747498,133.699997,129.675003,133.322495,133.016449,30233200,132.782501
2020-12-22,133.192505,133.372498,130.539993,132.782501,132.477722,18558000,130.092499
2020-12-23,132.559998,132.75,130.050003,130.092499,129.793869,17914400,129.9375
2020-12-24,130.372498,131.324997,129.387497,129.9375,129.639191,9788400,129.0
2020-12-28,130.625,130.625,127.6325,129.0,128.703888,21256400,129.432495
2020-12-29,129.25,130.725006,128.422501,129.432495,129.135391,17037200,131.457504
2020-12-30,129.902496,132.137497,128.967499,131.457504,131.155746,22539600,130.550003
2020-12-31,131.365005,131.509995,129.149994,130.550003,130.250336,19242400,131.134995
2021-01-04,131.042496,136.524994,129.625,131.134995,130.833954,56064000,134.047501
2021-01-05,130.997498,134.434998,130.869995,134.047501,133.739792,32276000,126.144997
2021-01-06,132.225006,132.449997,125.860001,126.144997,125.855423,58042400,133.440002
2021-01-07,129.675003,133.777496,128.865005,133.440002,133.133682,46148000,132.767502
2021-01-08,133.625,134.210007,130.419998,132.767502,132.462738,29252800,136.214996
2021-01-11,134.1875,139.610001,133.625,136.214996,135.902298,51834400,134.847504
2021-01-12,137.524994,137.544998,133.449997,134.847504,134.537949,29147600,135.317505
2021-01-13,134.899994,136.25,133.850006,135.317505,135.006897,21002800,132.002502
2021-01-14,135.75,135.997498,131.804993,132.002502,131.699463,28312000,128.595001
2021-01-15,132.279999,133.252502,128.485001,128.595001,128.299789,27778000,130.252502
2021-01-19,130.162506,130.940002,128.440002,130.252502,129.953491,22618800,133.657501
2021-01-20,131.117493,134.304993,130.567505,133.657501,133.350677,25857200,138.675003
2021-01-21,134.184998,139.992493,132.529999,138.675003,138.356674,33778000,137.125
2021-01-22,137.399994,138.417496,136.272507,137.125,136.810196,24682000,136.532501
2021-01-25,137.817505,138.285004,132.365005,136.532501,136.219086,25111200,134.352493
2021-01-26,135.804993,136.447495,133.875,134.352493,134.044067,16398000,129.177505
2021-01-27,132.300003,132.327499,127.9375,129.177505,128.880966,37127200,130.509995
2021-01-28,129.962494,133.397507,129.604996,130.509995,130.210403,22831600,129.897507
2021-01-29,130.75,133.347504,129.115005,129.897507,129.599335,27155200,132.369995
2021-02-01,130.532501,132.707504,129.027496,132.369995,132.066132,21720400,135.567505
2021-02-02,133.987503,135.720001,132.854996,135.567505,135.256302,22044000,135.304993
2021-02-03,136.360001,139.317505,135.164993,135.304993,134.994415,24540800,136.642502
2021-02-04,135.309998,136.735001,133.377502,136.642502,136.328857,20134000,135.910004
2021-02-05,137.25,137.372498,135.457504,135.910004,135.597992,16915200,144.387497
2021-02-08,137.272507,144.737503,137.272507,144.387497,144.056076,43462400,142.632507
2021-02-09,143.407501,145.832504,142.225006,142.632507,142.305069,28756000,147.642502
2021-02-10,144.632507,149.050003,143.414993,147.642502,147.303574,48535200,152.507507
2021-02-11,149.802505,152.722504,149.25,152.507507,152.157425,45082800,149.612503
2021-02-12,150.5,152.912506,147.75,149.612503,149.269073,37475600,153.302505
2021-02-16,150.642502,153.725006,149.5,153.302505,152.950577,32196000,149.059998
2021-02-17,151.710007,152.235001,147.800003,149.059998,148.717819,27475600,148.289993
2021-02-18,147.289993,148.732498,145.75,148.289993,147.94957,23386800,149.264999
2021-02-19,150.244995,151.770004,148.467499,149.264999,148.922379,27172400,143.557495
2021-02-22,147.747498,151.332504,143.25,143.557495,143.227936,32588400,141.419998
2021-02-23,140.752502,142.387497,133.895004,141.419998,141.095352,39178000,144.990005
2021-02-24,141.227493,145.067505,137.559998,144.990005,144.657181,44832000,133.074997
2021-02-25,140.455002,143.747498,132.162506,133.074997,132.769516,82443600,137.145004
2021-02-26,137.524994,138.544998,133.610001,137.145004,136.830185,50093200,138.417496
2021-03-01,138.75,139.25,135.532501,138.417496,138.099762,35318400,134.0625
2021-03-02,139.0,139.205002,133.960007,134.0625,133.75473,26411600,128.047501
2021-03-03,134.262497,134.514999,127.987503,128.047501,127.753548,37759200,123.702499
2021-03-04,128.007507,129.75,120.837502,123.702499,123.418533,57334400,124.614998
2021-03-05,125.5,125.5,116.792503,124.614998,124.328949,54284000,115.932503
2021-03-08,124.5,124.712502,115.665001,115.932503,115.666374,54311200,125.202499
2021-03-09,121.302498,126.167503,120.592499,125.202499,124.958214,52182400,124.682503
2021-03-10,128.404999,129.800003,124.574997,124.682503,124.439224,38437600,129.934998
2021-03-11,129.5,130.462494,127.345001,129.934998,129.681473,29991600,128.559998
2021-03-12,126.482498,128.887497,125.900002,128.559998,128.309158,24396400,131.912506
2021-03-15,128.647507,132.067505,127.672501,131.912506,131.655121,22198800,132.912506
2021-03-16,133.565002,135.125,131.167496,132.912506,132.653168,27212800,133.412506
2021-03-17,130.397507,134.532501,129.895004,133.412506,133.152222,24386400,127.224998
2021-03-18,131.365005,131.839996,127.169998,127.224998,126.976753,29389600,128.457504
2021-03-19,127.5,129.214996,126.125,128.457504,128.206848,29920800,131.862503
2021-03-22,129.127502,133.945007,129.067505,131.862503,131.605209,29780400,130.707504
2021-03-23,132.542496,133.445007,130.212494,130.707504,130.452454,22204800,126.43
2021-03-24,131.512497,131.592499,126.3675,126.43,126.183319,24584000,125.352501
2021-03-25,124.995003,127.147499,122.720001,125.352501,125.107918,29514400,128.392502
2021-03-26,125.544998,128.5625,123.735001,128.392502,128.141983,36396800,129.482498
2021-03-29,128.202499,130.625,127.0,129.482498,129.229858,27352000,128.717499
2021-03-30,128.419998,129.752502,127.050003,128.717499,128.466339,20020400,133.482498
2021-03-31,130.154999,134.705002,129.824997,133.482498,133.222046,31477600,138.117493
2021-04-01,135.722504,138.699997,135.112503,138.117493,137.848007,30827600,139.875
2021-04-05,138.675003,140.139999,137.330002,139.875,139.602097,25567200,138.615005
2021-04-06,139.997498,140.542496,137.735001,138.615005,138.344543,19174400,141.434998
2021-04-07,138.807495,142.434998,137.115005,141.434998,141.159027,25128400,143.169998
2021-04-08,142.527496,144.714996,142.490005,143.169998,142.890656,24441600,144.0
2021-04-09,142.139999,144.080002,141.75,144.0,143.719025,19517200,152.089996
2021-04-12,142.897507,153.524994,141.392502,152.089996,151.793213,86932400,156.794998
2021-04-13,152.315002,157.0,151.257507,156.794998,156.489059,67621200,152.770004
2021-04-14,156.25,157.205002,152.274994,152.770004,152.471924,38550000,161.372498
2021-04-15,156.625,162.142502,156.315002,161.372498,161.057648,59848000,159.125
2021-04-16,160.529999,161.657501,158.652496,159.125,158.814529,33520800,153.617493
2021-04-19,155.365005,158.074997,152.330002,153.617493,153.317734,40442000,151.712494
2021-04-20,153.232498,154.970001,149.630005,151.712494,151.416473,33413200,153.604996
2021-04-21,151.1875,153.625,151.022507,153.604996,153.305298,21677600,148.502502
2021-04-22,153.75,154.384995,147.835007,148.502502,148.212738,27778800,152.652496
2021-04-23,149.342499,153.350006,149.002502,152.652496,152.35466,22750000,154.779999
2021-04-26,151.850006,154.789993,151.25,154.779999,154.478012,19779600,153.817505
2021-04-27,155.785004,156.705002,153.544998,153.817505,153.517365,16457200,152.767502
2021-04-28,153.645004,155.322495,152.154999,152.767502,152.469421,20941600,153.247498
2021-04-29,154.0,154.365005,150.714996,153.247498,152.948471,17319600,150.095001
2021-04-30,151.744995,153.649994,149.970001,150.095001,149.802139,20191200,148.367493
2021-05-03,151.25,152.467499,147.875,148.367493,148.077988,20391200,143.512497
2021-05-04,146.372498,146.375,140.102493,143.512497,143.232468,40532400,144.585007
2021-05-05,147.089996,148.134995,143.875,144.585007,144.302902,29202400,145.229996
2021-05-06,144.952499,145.712494,142.179993,145.229996,144.946609,19338000,148.122498
2021-05-07,148.082504,149.707504,146.717499,148.122498,147.833481,22932800,142.657501
2021-05-10,147.872498,148.059998,142.5,142.657501,142.379181,26890400,143.0625
2021-05-11,138.25,143.547501,137.5,143.0625,142.783356,28558400,137.585007
2021-05-12,140.095001,142.602493,137.092499,137.585007,137.316544,30340800,136.652496
2021-05-13,140.337494,140.807495,134.589996,136.652496,136.38588,28540400,142.429993
2021-05-14,138.899994,143.279999,137.485001,142.429993,142.152069,25861600,141.654999
2021-05-17,141.570007,141.692505,138.535004,141.654999,141.378601,21698000,140.157501
2021-05-18,142.669998,144.042496,140.039993,140.157501,139.884033,18625600,140.657501
2021-05-19,135.664993,140.794998,135.432495,140.657501,140.383057,34400000,146.125
2021-05-20,143.024994,146.837494,142.705002,146.125,145.83989,32159200,149.917496
2021-05-21,151.637497,152.220001,148.695007,149.917496,149.624985,67299200,156.119995
2021-05-24,152.125,157.449997,151.759995,156.119995,155.815384,55481600,156.477493
2021-05-25,157.660004,158.184998,154.824997,156.477493,156.17218,43540800,157.0
2021-05-26,157.342499,157.9375,155.862503,157.0,156.693665,37044000,154.880005
2021-05-27,156.997498,157.5,154.600006,154.880005,154.577805,58147600,162.445007
2021-05-28,155.009995,162.774994,155.009995,162.445007,162.128067,64453600,162.645004
2021-06-01,162.699997,163.882507,159.032501,162.645004,162.327667,47280400,167.782501
2021-06-02,162.522507,169.1875,162.354996,167.782501,167.455124,59416800,169.697495
2021-06-03,167.007507,172.589996,165.830002,169.697495,169.366364,58000800,175.782501
2021-06-04,171.125,176.610001,170.955002,175.782501,175.439529,61712000,176.190002
2021-06-07,175.712494,178.125,171.927505,176.190002,175.846252,57575600,174.570007
2021-06-08,175.272507,176.214996,172.509995,174.570007,174.229385,32384800,173.582504
2021-06-09,175.157501,175.75,172.557495,173.582504,173.283539,38165600,174.25
2021-06-10,173.5,174.919998,171.759995,174.25,173.94986,28777200,178.252502
2021-06-11,174.794998,179.392502,174.4375,178.252502,177.945496,41630800,180.1875
2021-06-14,179.059998,180.395004,176.627502,180.1875,179.877136,32137600,177.884995
2021-06-15,179.149994,180.162506,177.279999,177.884995,177.578613,24303200,178.102493
2021-06-16,177.907501,179.547501,175.845001,178.102493,177.795746,30712400,186.572495
2021-06-17,177.744995,188.350006,177.5625,186.572495,186.251129,80965600,186.387497
2021-06-18,187.839996,193.75,185.839996,186.387497,186.066422,96885600,184.272507
2021-06-21,184.352493,185.365005,178.227493,184.272507,183.955109,67238400,188.867493
2021-06-22,184.714996,189.637497,183.860001,188.867493,188.542191,58014400,190.572495
2021-06-23,190.077499,191.527496,189.077499,190.572495,190.244263,33235600,192.054993
2021-06-24,192.277496,194.199997,190.882507,192.054993,191.724197,32092400,190.309998
2021-06-25,192.804993,193.455002,188.945007,190.309998,189.982208,27836400,199.850006
2021-06-28,193.612503,200.787506,193.190002,199.850006,199.505783,49543600,200.267502
2021-06-29,198.824997,200.987503,196.570007,200.267502,199.922531,36763200,200.024994
2021-06-30,199.992493,201.625,198.637497,200.024994,199.680481,32656800,202.119995
2021-07-01,201.25,204.559998,200.190002,202.119995,201.771851,48013600,204.869995
2021-07-02,204.402496,205.052505,202.877502,204.869995,204.51712,34276400,206.985001
2021-07-06,207.375,208.419998,203.502502,206.985001,206.628479,44670800,203.717499
2021-07-07,208.535004,208.75,203.320007,203.717499,203.366608,41842800,199.027496
2021-07-08,198.565002,201.330002,197.007507,199.027496,198.684677,50330000,200.502502
2021-07-09,199.625,200.802505,197.542496,200.502502,200.157135,29662400,205.125
2021-07-12,202.399994,205.327499,201.877502,205.125,204.771683,32198400,202.5
2021-07-13,204.005005,204.612503,201.139999,202.5,202.151199,29070800,198.414993
2021-07-14,203.577499,204.177505,197.527496,198.414993,198.073257,38010000,189.662506
2021-07-15,198.117493,198.470001,188.585007,189.662506,189.335815,55056400,181.610001
2021-07-16,190.304993,191.570007,180.729996,181.610001,181.297195,68822400,187.797501
2021-07-19,179.152496,190.419998,178.654999,187.797501,187.47406,74906000,186.119995
2021-07-20,187.300003,188.380005,181.639999,186.119995,185.799393,43468700,194.100006
2021-07-21,188.820007,195.270004,187.419998,194.100006,193.765686,37101700,195.940002
2021-07-22,196.419998,198.869995,192.759995,195.940002,195.602509,32382600,195.580002
2021-07-23,196.559998,197.0,192.5,195.580002,195.243118,19567200,192.940002
2021-07-26,193.110001,194.419998,189.139999,192.940002,192.607697,20394300,192.080002
2021-07-27,192.649994,196.220001,187.410004,192.080002,191.749146,24886300,195.029999
2021-07-28,193.190002,196.460007,189.949997,195.029999,194.694077,20219100,196.619995
2021-07-29,195.190002,198.529999,193.279999,196.619995,196.281326,19078100,194.990005
2021-07-30,194.179993,196.300003,192.630005,194.990005,194.654144,18349700,197.5
2021-08-02,197.0,199.610001,193.610001,197.5,197.159821,21744400,198.149994
2021-08-03,197.399994,202.220001,192.199997,198.149994,197.808701,30181100,202.740005
2021-08-04,199.899994,203.179993,198.279999,202.740005,202.390808,23130900,206.369995
2021-08-05,205.0,207.330002,203.419998,206.369995,206.014542,21143500,203.660004
2021-08-06,205.240005,205.699997,202.100006,203.660004,203.309189,17849700,202.949997
2021-08-09,204.460007,205.080002,201.429993,202.949997,202.600418,14644300,199.360001
2021-08-10,203.220001,204.300003,198.350006,199.360001,199.016617,17923800,196.990005
2021-08-11,200.429993,200.490005,194.300003,196.990005,196.650696,18592500,199.050003
2021-08-12,198.699997,200.289993,196.199997,199.050003,198.707138,15165200,201.880005
2021-08-13,199.050003,202.139999,198.509995,201.880005,201.532303,18306300,199.5
2021-08-16,201.350006,202.869995,194.529999,199.5,199.156357,21087600,194.580002
2021-08-17,196.850006,197.699997,192.669998,194.580002,194.244858,20458500,190.399994
2021-08-18,195.0,196.339996,190.0,190.399994,190.072052,28591300,197.979996
2021-08-19,194.940002,204.949997,187.619995,197.979996,197.638977,76655500,208.160004
2021-08-20,199.910004,208.649994,199.330002,208.160004,207.801453,67574100,219.580002
2021-08-23,209.710007,219.970001,209.5,219.580002,219.201782,57580700,217.929993
2021-08-24,217.529999,219.589996,215.350006,217.929993,217.554611,29729900,222.130005
2021-08-25,217.369995,224.699997,217.220001,222.130005,221.747391,34770100,220.679993
2021-08-26,222.0,223.399994,217.899994,220.679993,220.299881,23794000,226.360001
2021-08-27,221.839996,227.220001,221.669998,226.360001,225.970123,30472200,226.880005
2021-08-30,228.300003,230.429993,225.509995,226.880005,226.489243,26258000,223.850006
2021-08-31,226.949997,226.949997,221.199997,223.850006,223.50386,25985000,224.410004
2021-09-01,224.850006,226.970001,223.570007,224.410004,224.062973,20176700,223.960007
2021-09-02,225.179993,225.929993,222.949997,223.960007,223.613678,18783400,228.429993
2021-09-03,223.25,229.860001,222.0,228.429993,228.076752,28053200,226.619995
2021-09-07,228.330002,228.990005,225.220001,226.619995,226.269547,19810700,223.389999
2021-09-08,225.130005,226.100006,219.770004,223.389999,223.044556,25443400,221.770004
2021-09-09,223.119995,225.380005,221.309998,221.770004,221.427048,19685600,224.779999
2021-09-10,223.479996,226.259995,222.699997,224.779999,224.432388,24837600,221.520004
2021-09-13,226.839996,229.639999,218.580002,221.520004,221.177444,29750000,222.419998
2021-09-14,222.75,224.100006,220.860001,222.419998,222.076035,19975500,223.410004
2021-09-15,223.089996,223.669998,219.660004,223.410004,223.064499,16653800,222.419998
2021-09-16,221.830002,222.770004,219.270004,222.419998,222.076035,15603300,219.0
2021-09-17,223.0,223.210007,218.300003,219.0,218.661331,29450300,211.130005
2021-09-20,211.460007,214.330002,206.619995,211.130005,210.803543,34944000,212.460007
2021-09-21,214.169998,214.25,209.5,212.460007,212.131454,20468800,219.410004
2021-09-22,213.660004,219.600006,211.960007,219.410004,219.070694,26872600,224.820007
2021-09-23,221.399994,225.350006,218.899994,224.820007,224.472351,24855500,220.809998
2021-09-24,220.699997,221.490005,218.610001,220.809998,220.468521,21765500,216.600006
2021-09-27,217.100006,217.990005,213.25,216.600006,216.26506,24521500,206.990005
2021-09-28,212.139999,214.190002,206.509995,206.990005,206.669922,34306900,205.169998
2021-09-29,209.399994,210.169998,204.669998,205.169998,204.852722,21839400,207.160004
2021-09-30,207.679993,210.660004,206.880005,207.160004,206.839661,22100900,207.419998
2021-10-01,207.5,208.589996,202.029999,207.419998,207.099258,24097800,197.320007
2021-10-04,205.039993,205.419998,195.550003,197.320007,197.014862,34563500,204.509995
2021-10-05,199.5,206.479996,198.539993,204.509995,204.193726,27928200,207.0
2021-10-06,201.199997,207.199997,200.800003,207.0,206.679916,29720200,210.75
2021-10-07,210.919998,213.220001,209.720001,210.75,210.424103,25691900,208.309998
2021-10-08,211.009995,212.059998,207.75,208.309998,207.987869,15125800,206.949997
2021-10-11,205.75,210.630005,205.110001,206.949997,206.629959,16338800,206.710007
2021-10-12,208.279999,210.570007,205.279999,206.710007,206.390335,16213400,209.389999
2021-10-13,209.179993,209.899994,207.130005,209.389999,209.066177,18065200,217.460007
2021-10-14,212.880005,217.550003,211.220001,217.460007,217.123718,24358900,218.619995
2021-10-15,218.100006,219.309998,216.619995,218.619995,218.281921,22699400,222.220001
2021-10-18,217.490005,222.910004,216.440002,222.220001,221.876358,18949400,222.899994
2021-10-19,222.759995,223.789993,220.369995,222.899994,222.555283,16147300,221.029999
2021-10-20,223.050003,224.330002,219.820007,221.029999,220.688202,14627600,226.919998
2021-10-21,220.970001,227.110001,220.830002,226.919998,226.569061,18759000,227.259995
2021-10-22,228.229996,231.300003,225.610001,227.259995,226.908554,24938400,231.660004
2021-10-25,229.729996,233.550003,227.699997,231.660004,231.301788,23023500,247.169998
2021-10-26,239.889999,252.589996,239.240005,247.169998,246.787766,48589800,244.509995
2021-10-27,244.740005,250.899994,242.820007,244.509995,244.131882,24599000,249.410004
2021-10-28,248.779999,249.5,245.229996,249.410004,249.024307,23420400,255.669998
2021-10-29,250.009995,257.089996,250.0,255.669998,255.274628,29250300,258.269989
2021-11-01,256.48999,258.940002,252.270004,258.269989,257.870575,26574000,264.01001
2021-11-02,258.220001,266.779999,258.0,264.01001,263.601715,29411200,265.980011
2021-11-03,266.700012,267.839996,262.350006,265.980011,265.568695,23991000,298.01001
2021-11-04,272.290009,313.649994,271.179993,298.01001,297.549225,115363100,297.519989
2021-11-05,301.869995,314.0,294.100006,297.519989,297.059906,85126000,308.040009
2021-11-08,301.48999,311.0,299.070007,308.040009,307.56366,50310100,306.570007
2021-11-09,322.820007,323.100006,299.640015,306.570007,306.095917,64674600,294.589996
2021-11-10,293.559998,308.5,287.779999,294.589996,294.13443,63620600,303.899994
2021-11-11,304.679993,305.899994,297.769989,303.899994,303.430054,33217200,303.899994
2021-11-12,300.100006,306.799988,296.299988,303.899994,303.430054,41305400,300.25
2021-11-15,305.519989,306.440002,292.470001,300.25,299.785736,38490900,302.029999
2021-11-16,297.589996,303.899994,297.059998,302.029999,301.562927,26448400,292.609985
2021-11-17,304.179993,305.089996,288.0,292.609985,292.157501,42850800,316.75
2021-11-18,323.670013,327.600006,313.209991,316.75,316.260193,78171100,329.850006
2021-11-19,322.429993,330.880005,319.049988,329.850006,329.339935,53386700,319.559998
2021-11-22,335.170013,346.470001,319.0,319.559998,319.065826,75433500,317.459991
2021-11-23,315.350006,323.600006,308.799988,317.459991,316.969086,53216300,326.73999
2021-11-24,314.609985,328.549988,309.279999,326.73999,326.234711,43516200,315.029999
2021-11-26,326.0,327.100006,313.5,315.029999,314.542847,28306900,333.76001
2021-11-29,323.660004,334.119995,320.359985,333.76001,333.243835,45496400,326.76001
2021-11-30,331.690002,333.529999,318.640015,326.76001,326.254639,62206600,314.350006
2021-12-01,332.190002,332.890015,313.799988,314.350006,313.902283,48436800,321.26001
2021-12-02,312.140015,324.779999,310.25,321.26001,320.802521,47289000,306.929993
2021-12-03,320.0,321.290009,301.299988,306.929993,306.492859,54432500,300.369995
2021-12-06,298.799988,302.410004,280.380005,300.369995,299.94223,65893800,324.269989
2021-12-07,309.570007,324.48999,306.51001,324.269989,323.808136,59305300,318.26001
2021-12-08,319.98999,322.899994,314.209991,318.26001,317.806793,47555100,304.899994
2021-12-09,317.339996,322.049988,304.279999,304.899994,304.465759,48850700,301.980011
2021-12-10,311.5,313.049988,298.609985,301.980011,301.549957,48882500,281.609985
2021-12-13,302.48999,302.940002,281.160004,281.609985,281.208954,59834400,283.369995
2021-12-14,276.98999,286.779999,272.5,283.369995,282.966431,66703500,304.589996
2021-12-15,284.0,305.0,278.380005,304.589996,304.156189,69829700,283.869995
2021-12-16,311.519989,311.600006,280.929993,283.869995,283.465759,70736600,278.01001
2021-12-17,279.850006,289.220001,277.600006,278.01001,277.614044,71375800,277.190002
2021-12-20,273.049988,281.440002,271.450012,277.190002,276.795288,46184700,290.75
2021-12-21,283.73999,291.200012,274.01001,290.75,290.335938,52438500,294.0
2021-12-22,288.910004,295.549988,284.48999,294.0,293.581329,39518400,296.399994
2021-12-23,297.549988,300.589996,294.309998,296.399994,295.977905,34302200,309.450012
2021-12-27,296.600006,310.869995,296.399994,309.450012,309.009338,40368600,303.220001
2021-12-28,313.119995,313.299988,300.119995,303.220001,302.788177,42059100,300.01001
2021-12-29,302.730011,305.480011,293.660004,300.01001,299.582733,34313900,295.859985
2021-12-30,298.269989,304.570007,295.399994,295.859985,295.438629,30886400,294.109985
2021-12-31,296.73999,300.299988,293.309998,294.109985,293.691162,26653000,301.209991
2022-01-03,298.149994,307.109985,297.850006,301.209991,300.781036,39154700,292.899994
2022-01-04,302.769989,304.679993,283.48999,292.899994,292.482849,52715400,276.040009
2022-01-05,289.48999,294.160004,275.329987,276.040009,275.646851,49806400,281.779999
2022-01-06,276.399994,284.380005,270.649994,281.779999,281.378662,45418600,272.470001
2022-01-07,281.410004,284.220001,270.570007,272.470001,272.08197,40993900,274.0
2022-01-10,265.809998,274.690002,256.440002,274.0,273.609772,59468100,278.170013
2022-01-11,273.230011,280.649994,268.390015,278.170013,277.773834,40408900,279.98999
2022-01-12,280.670013,285.950012,276.079987,279.98999,279.591217,38341300,265.75
2022-01-13,283.790009,284.799988,264.980011,265.75,265.371521,54017100,269.420013
2022-01-14,263.0,271.970001,262.100006,269.420013,269.036285,39583200,259.029999
2022-01-18,262.600006,266.380005,257.700012,259.029999,258.661133,42427000,250.669998
2022-01-19,260.790009,265.429993,250.520004,250.669998,250.313004,48831500,241.5
2022-01-20,253.039993,255.789993,240.779999,241.5,241.156067,43518100,233.740005
2022-01-21,235.070007,248.229996,232.630005,233.740005,233.40712,71895800,233.720001
2022-01-24,223.300003,233.800003,208.880005,233.720001,233.387161,91398200,223.240005
2022-01-25,225.460007,229.429993,220.0,223.240005,222.922089,66461600,227.720001
2022-01-26,232.399994,240.570007,223.0,227.720001,227.395691,75595900,219.440002
2022-01-27,235.679993,239.949997,216.75,219.440002,219.127502,57335300,228.399994
2022-01-28,220.119995,228.580002,212.960007,228.399994,228.074722,54377400,244.860001
2022-01-31,231.820007,245.089996,230.520004,244.860001,244.511276,56468000,246.380005
2022-02-01,251.039993,251.449997,238.899994,246.380005,246.029129,51892500,252.419998
2022-02-02,257.940002,258.170013,245.529999,252.419998,252.060532,54341900,239.479996
2022-02-03,244.580002,250.770004,237.800003,239.479996,239.138947,41017800,243.190002
2022-02-04,239.720001,246.350006,236.320007,243.190002,242.843643,35482900,247.279999
2022-02-07,243.720001,251.820007,242.020004,247.279999,246.927826,37686800,251.080002
2022-02-08,243.589996,252.300003,239.800003,251.080002,250.722427,41035900,267.049988
2022-02-09,256.220001,267.25,253.529999,267.049988,266.669586,52428200,258.23999
2022-02-10,259.950012,269.25,256.0,258.23999,257.872223,51320000,239.490005
2022-02-11,259.160004,261.519989,237.729996,239.490005,239.148911,60547200,242.669998
2022-02-14,239.339996,248.75,237.550003,242.669998,242.324402,44042400,264.950012
2022-02-15,249.490005,265.450012,247.839996,264.950012,264.572662,69986900,265.109985
